original,article,anchor,link,context
части второй,887_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3140"">части второй</a>","3. Лица, заинтересованные в разрешении вопросов, указанных в части второй настоящей статьи,"
части второй,887_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3140"">части второй</a>","4. Решение по вопросам, указанным в части второй настоящей статьи, принимается в виде поста"
статьи 8,8,z8h,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z8h"">статьи 8</a>",2) предусмотренных частью второй статьи 8 настоящего Кодекса;
части первой,890_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3147"">части первой</a>","3. Течение срока давности, предусмотренного в части первой настоящей статьи, прерывается, е"
части первой,897_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3174"">части первой</a>",1-1. Положение части первой настоящей статьи в части сокращения размера административного ш
части первой,897_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3174"">части первой</a>","2. Документы, указанные в части первой настоящей статьи, также содержат сведения о дате выд"
частью первой,897_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3174"">частью первой</a>","3. В случае неисполнения требования, установленного частью первой настоящей статьи, произво"
статьи 907,907,z3204,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3204"">статьи 907</a>",В часть 1 статьи 907 предусматривается изменение Законом РК от 09.01.2026
статьи 907,907,z3204,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3204"">статьи 907</a>",В часть 2 статьи 907 предусматривается изменение Законом РК от 09.01.2026
частью первой,910-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3835"">частью первой</a>",3. При поступлении соответствующего запроса в целях подготовки заключения должностное лицо
частью первой,910-1_p1,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z3835"">частью первой</a>","4. Ходатайство рассматривается судом, органом (должностным лицом), назначившим администрати"
части четвертой,914-1_p4,?,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z5361"">части четвертой</a>","5. Органы внутренних дел в течение трех рабочих дней с момента поступления уведомления, ука"
517,517,z1755,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1755"">517</a>",1) Пограничной службой Комитета национальной безопасности Республики Казахстан при совершен
516,516,z1752,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1752"">516</a>",1) Пограничной службой Комитета национальной безопасности Республики Казахстан при совершен
514,514,z1740,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1740"">514</a>",1) Пограничной службой Комитета национальной безопасности Республики Казахстан при совершен
513,513,z1737,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1737"">513</a>",1) Пограничной службой Комитета национальной безопасности Республики Казахстан при совершен
статьями 510,510,z1726,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z1726"">статьями 510</a>",1) Пограничной службой Комитета национальной безопасности Республики Казахстан при совершен
443-1,443-1,z4634,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4634"">443-1</a>",", 443-1 (частью второй),"
статьи 1,1,z4,"<a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z4"">статьи 1</a>","статьи 1, которая вводится в действие с 1 июля 2020 года;"
подпунктах 1) – 5) и 7),41,z41_1_1,"
      2. К юридическим лицам за совершение административных правонарушений могут применяться административные взыскания, перечисленные в <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z41_1_1"">подпунктах 1)</a>, <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z41_1_5"">5)</a> и <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z41_1_7"">7)</a> ",
подпунктом 4),68,z68_1_4,"
      3. Срок применения меры воспитательного воздействия, предусмотренной <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z68_1_4"">подпунктом 4)</a> ",
подпунктом 4),68,z68_1_4,"
      4. В случае систематического неисполнения несовершеннолетним меры воспитательного воздействия, предусмотренной <a href=""http://85.202.192.66:9096/rus/docs/K1400000235#z68_1_4"">подпунктом 4)</a> ",
